continent,country,city,airport_name,airport_code
Asia,Kazakhstan,Ust-Kamenogorsk,Ust-Kamenogorsk,UKK
Asia,Kazakhstan,Zhezkazgan,Zhezkazgan,DZN
Asia,Kyrgyzstan,Issyk-Kul,Issyk-Kul,IKU
Asia,Kyrgyzstan,Karakol,Karakol,IKG
Asia,Kyrgyzstan,Manas,Manas,BSZ
Asia,Kyrgyzstan,Manas,Manas,FRU
Asia,Kyrgyzstan,Osh,Osh,OSS
Asia,Laos,Bokeo,Bokeo,BOR
Asia,Laos,Boun Neua,Boun Neua,PCQ
Asia,Laos,Luang Namtha,Luang Namtha,LXG
Asia,Laos,Luang Prabang,Luang Prabang,LPQ
Asia,Laos,Pakse,Pakse,PKZ
Asia,Laos,Sam Neua,Sam Neua,NEU
Asia,Laos,Savannakhet,Savannakhet,ZVK
Asia,Laos,Sayaboury,Sayaboury,ZBY
Asia,Laos,Wattay,Wattay,VTE
Asia,Laos,Xieng Khouang,Xieng Khouang,XKH
Asia,Macao,Macau,Macau,MFM
Asia,Macao,Macau Ferry Pier,Macau Ferry Pier,XZM
Asia,Malaysia,Bakalalan,Bakalalan,BKM
Asia,Malaysia,Bario,Bario,BBN
Asia,Malaysia,Bintulu,Bintulu,BTU
Asia,Malaysia,Kota Kinabalu,Kota Kinabalu,BKI
Asia,Malaysia,Kuala Lumpur,Kuala Lumpur,KUL
Asia,Malaysia,Kuantan,Kuantan,KUA
Asia,Malaysia,Kuching,Kuching,KCH
Asia,Malaysia,Labuan,Labuan,LBU
Asia,Malaysia,Lahad Datu,Lahad Datu,LDU
Asia,Malaysia,Langkawi,Langkawi,LGK
Asia,Malaysia,Lawas,Lawas,LWY
Asia,Malaysia,Limbang,Limbang,LMN
Asia,Malaysia,Long Akah,Long Akah,LKH
Asia,Malaysia,Long Banga,Long Banga,LBP
Asia,Malaysia,Long Lellang,Long Lellang,LGL
Asia,Malaysia,Long Seridan,Long Seridan,ODN
Asia,Malaysia,Malacca,Malacca,MKZ
Asia,Malaysia,Marudi,Marudi,MUR
Asia,Malaysia,Miri,Miri,MYY
Asia,Malaysia,Mukah,Mukah,MKM
Asia,Malaysia,Mulu,Mulu,MZV
Asia,Malaysia,Penang,Penang,PEN
Asia,Malaysia,Sandakan,Sandakan,SDK
Asia,Malaysia,Sibu,Sibu,SBW
Asia,Malaysia,Sultan Abdul Aziz Shah,Sultan Abdul Aziz Shah,SZB
Asia,Malaysia,Sultan Abdul Halim,Sultan Abdul Halim,AOR
Asia,Malaysia,Sultan Azlan Shah,Sultan Azlan Shah,IPH
Asia,Malaysia,Sultan Ismail,Sultan Ismail,JHB
Asia,Malaysia,Sultan Ismail Petra,Sultan Ismail Petra,KBR
Asia,Malaysia,Sultan Mahmud,Sultan Mahmud,TGG
Asia,Malaysia,Tanjung Manis,Tanjung Manis,TGC
Asia,Malaysia,Tawau,Tawau,TWU
Asia,Maldives,Dhaalu Atoll,Dhaalu Atoll,DDD
Asia,Maldives,Dharavandhoo AIrport,Dharavandhoo AIrport,DRV
Asia,Maldives,Faresmathoda,Faresmathoda,FMT
Asia,Maldives,Funadhoo Station,Funadhoo Station,FND
Asia,Maldives,Fuvahmulaku Island,Fuvahmulaku Island,FVM
Asia,Maldives,Gan Island,Gan Island,GAN
Asia,Maldives,Hanimaadhoo,Hanimaadhoo,HAQ
Asia,Maldives,Hoarafushi,Hoarafushi,HRF
Asia,Maldives,Ifuru,Ifuru,IFU
Asia,Maldives,Kaadedhdhoo,Kaadedhdhoo,KDM
Asia,Maldives,Kadhonoo,Kadhonoo,KDO
Asia,Maldives,Kooddoo Island,Kooddoo Island,GKK
Asia,Maldives,Kulhudhuffushi,Kulhudhuffushi,HDK
Asia,Maldives,Maafaru,Maafaru,NMF
Asia,Maldives,Maamigili Island,Maamigili Island,VAM
Asia,Maldives,Maavarulu,Maavarulu,RUL
Asia,Maldives,Madivaru,Madivaru,LMV
Asia,Maldives,Male,Male,MLE
Asia,Maldives,Muli,Muli,MUM
Asia,Maldives,Thimarafushi,Thimarafushi,TMF
Asia,Mongolia,Altai,Altai,LTI
Asia,Mongolia,Bayankhongor,Bayankhongor,BYN
Asia,Mongolia,Chinggis Khan,Chinggis Khan,UBN
Asia,Mongolia,Donoi,Donoi,ULZ
Asia,Mongolia,Gurvan Saikhan,Gurvan Saikhan,DLZ
Asia,Mongolia,Khovd,Khovd,HVD
Asia,Mongolia,Moron,Moron,MXV
Asia,Mongolia,Olgii,Olgii,ULG
Asia,Mongolia,Ulaangom,Ulaangom,ULO
Asia,Myanmar,Dawei,Dawei,TVY
Asia,Myanmar,Heho,Heho,HEH
Asia,Myanmar,Homalin,Homalin,HOX
Asia,Myanmar,Kalay,Kalay,KMV
Asia,Myanmar,Kawthoung,Kawthoung,KAW
Asia,Myanmar,Kengtung,Kengtung,KET
Asia,Myanmar,Khamti,Khamti,KHM
Asia,Myanmar,Kyaukpyu,Kyaukpyu,KYP
Asia,Myanmar,Magwe,Magwe,MWQ
Asia,Myanmar,Mandalay,Mandalay,MDL
Asia,Myanmar,Mawlamyine,Mawlamyine,MNU
Asia,Myanmar,Monywa,Monywa,NYW
Asia,Myanmar,Myeik,Myeik,MGZ
Asia,Myanmar,Myitkyina,Myitkyina,MYT
Asia,Myanmar,Nay Pyi Taw,Nay Pyi Taw,NYT
Asia,Myanmar,Nyaung,Nyaung,NYU
Asia,Myanmar,Putao,Putao,PBU
Asia,Myanmar,Sittwe,Sittwe,AKY
Asia,Myanmar,Tachilek,Tachilek,THL
Asia,Myanmar,Yangon,Yangon,RGN
Asia,Nepal,Bhadrapur,Bhadrapur,BDP
Asia,Nepal,Bhairahawa,Bhairahawa,BWA
Asia,Nepal,Bharatpur,Bharatpur,BHR
Asia,Nepal,Biratnagar,Biratnagar,BIR
Asia,Nepal,Dhangarhi,Dhangarhi,DHI
Asia,Nepal,Janakpur,Janakpur,JKR
Asia,Nepal,Nepalganj,Nepalganj,KEP
Asia,Nepal,Phan Thiet,Phan Thiet,PHH
Asia,Nepal,Pokhara,Pokhara,PKR
Asia,Nepal,Rajbiraj,Rajbiraj,RJB
Asia,Nepal,Simara,Simara,SIF
Asia,Nepal,Surkhet,Surkhet,SKH
Asia,Nepal,Tribhuvan,Tribhuvan,KTM
Asia,Nepal,Tumling Tar,Tumling Tar,TMI
Asia,Pakistan,Allama Iqbal,Allama Iqbal,LHE
Asia,Pakistan,Faisalabad,Faisalabad,LYP
Asia,Pakistan,Gilgit,Gilgit,GIL
Asia,Pakistan,Gwadar,Gwadar,GWD
Asia,Pakistan,Islamabad,Islamabad,ISB
Asia,Pakistan,Jinnah,Jinnah,KHI
Asia,Pakistan,Multan,Multan,MUX
Asia,Pakistan,Peshawar,Peshawar,PEW
Asia,Pakistan,Quetta,Quetta,UET
Asia,Pakistan,Sialkot,Sialkot,SKT
Asia,Pakistan,Skardu,Skardu,KDU
Asia,Pakistan,Sukkur,Sukkur,SKZ
Asia,Pakistan,Turbat,Turbat,TUK
Asia,Philippines,Antique,Antique,SJI
Asia,Philippines,Basco,Basco,BSO
Asia,Philippines,Bicol,Bicol,DRP
Asia,Philippines,Bohol,Bohol,TAG
Asia,Philippines,Borongan,Borongan,BPA
Asia,Philippines,Borongan,Borongan,BPR
Asia,Philippines,Busuanga,Busuanga,USU
Asia,Philippines,Butuan,Butuan,BXU
Asia,Philippines,Cagayan De Oro,Cagayan De Oro,CGY
Asia,Philippines,Calbayog,Calbayog,CYP
Asia,Philippines,Camiguin,Camiguin,CGM
Asia,Philippines,Catarman,Catarman,CRM
Asia,Philippines,Cauayan,Cauayan,CYZ
Asia,Philippines,Cotabato,Cotabato,CBO
Asia,Philippines,Daniel Z Romualdez,Daniel Z Romualdez,TAC
Asia,Philippines,Diosdado Macapagal,Diosdado Macapagal,CRK
Asia,Philippines,Dipolog,Dipolog,DPL
Asia,Philippines,Dumaguete,Dumaguete,DGT
Asia,Philippines,El Nido,El Nido,ENI
Asia,Philippines,Evelio Javier,Evelio Javier,EUQ
Asia,Philippines,Francisco Bangoy,Francisco Bangoy,DVO
Asia,Philippines,General Santos,General Santos,GES
Asia,Philippines,Godofredo P,Godofredo P,MPH
Asia,Philippines,Iloilo,Iloilo,ILO
Asia,Philippines,Kalibo,Kalibo,KLO
Asia,Philippines,Laoag,Laoag,LAO
Asia,Philippines,Mactan–Cebu,Mactan–Cebu,CEB
Asia,Philippines,Masbate,Masbate,MBT
Asia,Philippines,Naga,Naga,WNP
Asia,Philippines,Ninoy Aquino,Ninoy Aquino,MNL
Asia,Philippines,Ozamis,Ozamis,OZC
Asia,Philippines,Pagadian,Pagadian,PAG
Asia,Philippines,Puerto Princesa,Puerto Princesa,PPS
Asia,Philippines,Roxas,Roxas,RXS
Asia,Philippines,San Vicente,San Vicente,SWL
Asia,Philippines,Sanga Sanga,Sanga Sanga,TWT
Asia,Philippines,Sayak,Sayak,IAO
Asia,Philippines,Silay,Silay,BCD
Asia,Philippines,Surigao,Surigao,SUG
Asia,Philippines,Tuguegarao,Tuguegarao,TUG
Asia,Philippines,Virac,Virac,VRC
Asia,Philippines,Zamboanga,Zamboanga,ZAM
Asia,Singapore,Seletar,Seletar,XSP
Asia,Singapore,Singapore Changi,Singapore Changi,SIN
Asia,South Korea,Cheongju,Cheongju,CJJ
Asia,South Korea,Daegu Ab,Daegu Ab,TAE
Asia,South Korea,Gimhae,Gimhae,PUS
Asia,South Korea,Gimpo,Gimpo,GMP
Asia,South Korea,Gunsan,Gunsan,KUV
Asia,South Korea,Gwangju,Gwangju,KWJ
Asia,South Korea,Incheon,Incheon,ICN
Asia,South Korea,Jeju,Jeju,CJU
Asia,South Korea,Jinju,Jinju,HIN
Asia,South Korea,Kunsan Ab,Kunsan Ab,KUB
Asia,South Korea,Pohang,Pohang,KPO
Asia,South Korea,Ulsan,Ulsan,USN
Asia,South Korea,Wonju,Wonju,WJU
Asia,South Korea,Yangyang,Yangyang,YNY
Asia,South Korea,Yeosu,Yeosu,RSU
Asia,Sri Lanka,Bandaranaike,Bandaranaike,CMB
Asia,Sri Lanka,Kankesanturai,Kankesanturai,JAF
Asia,Sri Lanka,Mattala Rajapaksa,Mattala Rajapaksa,HRI
Asia,Taiwan,Chiayi,Chiayi,CYI
Asia,Taiwan,Hualien,Hualien,HUN
Asia,Taiwan,Kaohsiung,Kaohsiung,KHH
Asia,Taiwan,Mafikeng North,Mafikeng North,MFK
Asia,Taiwan,Makung,Makung,MZG
Asia,Taiwan,Matsu Nangan,Matsu Nangan,LZN
Asia,Taiwan,Shang Yi,Shang Yi,KNH
Asia,Taiwan,Sungshan,Sungshan,TSA
Asia,Taiwan,Taichung,Taichung,RMQ
Asia,Taiwan,Tainan,Tainan,TNN
Asia,Taiwan,Taitung,Taitung,TTT
Asia,Taiwan,Taoyuan,Taoyuan,TPE
Asia,Tajikistan,Dushanbe,Dushanbe,DYU
Asia,Tajikistan,Khudzhand,Khudzhand,LBD
Asia,Tajikistan,Kulob,Kulob,TJU
Asia,Tajikistan,Qurghonteppa,Qurghonteppa,KQT
Asia,Thailand,Buri Ram,Buri Ram,BFV
Asia,Thailand,Cha Ian,Cha Ian,NST
Asia,Thailand,Chiang Mai,Chiang Mai,CNX
Asia,Thailand,Chiang Rai,Chiang Rai,CEI
Asia,Thailand,Chumphon,Chumphon,CJM
Asia,Thailand,Don Mueang,Don Mueang,DMK
Asia,Thailand,Hat Yai,Hat Yai,HDY
Asia,Thailand,Hua Hin,Hua Hin,HHQ
Asia,Thailand,Khon Kaen,Khon Kaen,KKC
Asia,Thailand,Krabi,Krabi,KBV
Asia,Thailand,Lampang,Lampang,LPT
Asia,Thailand,Loei,Loei,LOE
Asia,Thailand,Mae Sot,Mae Sot,MAQ
Asia,Thailand,Nakhon Phanom,Nakhon Phanom,KOP
Asia,Thailand,Nan,Nan,NNT
Asia,Thailand,Narathiwat,Narathiwat,NAW
Asia,Thailand,Phitsanulok,Phitsanulok,PHS
Asia,Thailand,Phuket,Phuket,HKT
Asia,Thailand,Ranong,Ranong,UNN
Asia,Thailand,Roi Et,Roi Et,ROI
Asia,Thailand,Sakon Nakhon,Sakon Nakhon,SNO
Asia,Thailand,Samui,Samui,USM
Asia,Thailand,Sukhothai,Sukhothai,THS
Asia,Thailand,Surat Thani,Surat Thani,URT
Asia,Thailand,Suvarnabhumi,Suvarnabhumi,BKK
Asia,Thailand,Trang,Trang,TST
Asia,Thailand,Trat,Trat,TDX
Asia,Thailand,U Taphao,U Taphao,UTP
Asia,Thailand,Ubon Ratchathani,Ubon Ratchathani,UBP
Asia,Thailand,Udon Thani,Udon Thani,UTH
Asia,Uzbekistan,Andizhan,Andizhan,AZN
Asia,Uzbekistan,Bukhara,Bukhara,BHK
Asia,Uzbekistan,Fergana,Fergana,FEG
Asia,Uzbekistan,Islam Karimov Tashkent,Islam Karimov Tashkent,TAS
Asia,Uzbekistan,Karshi,Karshi,KSQ
Asia,Uzbekistan,Muynaq,Muynaq,MOK
Asia,Uzbekistan,Namangan,Namangan,NMA
Asia,Uzbekistan,Navoi,Navoi,NVI
Asia,Uzbekistan,Nukus,Nukus,NCU
Asia,Uzbekistan,Osmanabad,Osmanabad,OMN
Asia,Uzbekistan,Qoqon,Qoqon,OQN
Asia,Uzbekistan,Samarkand,Samarkand,SKD
Asia,Uzbekistan,Shahrisabz Southwest,Shahrisabz Southwest,RBZ
Asia,Uzbekistan,Termez,Termez,TMJ
Asia,Uzbekistan,Urgench,Urgench,UGC
Asia,Vietnam,Bai Thuong,Bai Thuong,THD
Asia,Vietnam,Banmethuot,Banmethuot,BMV
Asia,Vietnam,Cam Ranh,Cam Ranh,CXR
Asia,Vietnam,Cat Bi,Cat Bi,HPH
Asia,Vietnam,Chu Lai,Chu Lai,VCL
Asia,Vietnam,Co Ong,Co Ong,VCS
Asia,Vietnam,Da Nang,Da Nang,DAD
Asia,Vietnam,Dalat,Dalat,DLI
Asia,Vietnam,Dien Bien Phu,Dien Bien Phu,DIN
Asia,Vietnam,Dong Hoi,Dong Hoi,VDH
Asia,Vietnam,Dong Tac,Dong Tac,TBB
Asia,Vietnam,Duong Dong,Duong Dong,PQC
Asia,Vietnam,Noibai,Noibai,HAN
Asia,Vietnam,Phu Bai,Phu Bai,HUI
Asia,Vietnam,Pleiku,Pleiku,PXU
Asia,Vietnam,Qui Nhon,Qui Nhon,UIH
Asia,Vietnam,Rach Gia,Rach Gia,VKG
Asia,Vietnam,Tansonnhat,Tansonnhat,SGN
Asia,Vietnam,TrÃ  NÃ³c,TrÃ  NÃ³c,VCA
Asia,Vietnam,Van Don,Van Don,VDO
Asia,Vietnam,Vinh,Vinh,VII
